# Constructed from biom file
#OTU ID	Dwarf	Tidal	taxonomy
4651c717f23780197772af83f31134c4	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Halieaceae
649d8b54a27e9ebb64a57330d038b8f5	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Nitrococcales; D_4__Nitrococcaceae
6bfe5d20c9779189d27443a30f1e9f15	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
f15bb5f3f0cf8e6fd85146e71df2217e	24.0	0.0	D_0__Bacteria; D_1__Hydrogenedentes; D_2__Hydrogenedentia; D_3__Hydrogenedentiales; D_4__Hydrogenedensaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
f2b1a34f71a9ae33429ec9cfddc6bbdf	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade
4435bc812cd01e97794a4b23a789c097	24.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10; D_6__uncultured bacterium
76f6348f2673dcc26da336aadd7fd395	24.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae
fcacf5e35f5dcc35f8a1ec45edad5531	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured bacterium
98b7471429744ec93e3f08b0c359a48c	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__CCM11a; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
78fc4260af727b7bd92b2a82d2f1300e	24.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10
d680719d20d1d26ab6cf4a494f181ade	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__vadinHA49; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
9fb4deafe4bdb93ae63a496ae4eecd5d	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__CCM11a; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
5ecbbbbf31171124f9fa1c755c5787af	18.0	6.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured
6a8b0669f52ab0dc224b133dabd5c54f	24.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__AKYH767
045d7cca6d86086f06f253f0af813f74	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
383c6fe2bf56dd6cfe91ed0cbf301ce9	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
896219bf5373fbf889742d3e2bad9486	24.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Microtrichaceae; D_5__Sva0996 marine group
6a1e9ea1607c13f4bd64ac4b7b642f42	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae
8bc17e8ebe1acbdb5ddb45d6c0d77e0d	24.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
90795e6a15ca80731fecd63f910311bf	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae
3e1f414e9c27ec8e19f1307bb810f9e7	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)
80bdbf1150c06fabcc75dc45f96506c4	17.0	7.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Puniceispirillales; D_4__uncultured
bc7ab7e7684dbfc063f41e075ca63400	24.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Rhodothermia; D_3__Rhodothermales; D_4__Rhodothermaceae; D_5__uncultured
9d9a42c21b6919aed313082faf3daeae	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190
e1d63bf8553a8efe0394592fea58da39	19.0	5.0	D_0__Bacteria; D_1__Calditrichaeota; D_2__Calditrichia; D_3__Calditrichales; D_4__Calditrichaceae; D_5__JdFR-76; D_6__uncultured bacterium
c16ba5b663619da047c57207e7f0176f	24.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6
3e846dd9a51a9e40fc94ca4f2d6c5a01	13.0	11.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured
acfd6d20122f14865aaa202cbb555b60	24.0	0.0	D_0__Bacteria
c0a6cebc799fe9f69418753fffa31dbb	15.0	9.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
d7033347f3522f3e7053f2311e168db8	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Cellvibrionaceae; D_5__uncultured
69bad4d2ca9ca2ae387526f5649c96dd	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Blastopirellula; D_6__uncultured bacterium
cddc5825f8280a04081f76bdb484102d	24.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10
94fac1dfeef8a2c87b4379fde53fe219	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
4ff74630e338cfaadddd1f9632994b99	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__Desulfatiglans; D_6__uncultured bacterium
7caea314ef19f2d624cbb625e7095010	24.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__uncultured
cee180f2c6b761962d775b8bc1c04113	9.0	15.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Caldilineales; D_4__Caldilineaceae; D_5__uncultured
a7c05a50e44c5278c63a36bda9c7e9a3	24.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10; D_6__uncultured bacterium
3025c10c545a40d0b2fc7fcdc416b02a	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir4 lineage
572c485cb5cdab85d26f74f019178b2b	24.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Rhodothermia; D_3__Rhodothermales; D_4__Rhodothermaceae; D_5__uncultured; D_6__uncultured bacterium
2da33997f75a69382472fe6e64699b0e	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__KI89A clade
417e9c75f37e638d6c8720d7b1cf2453	24.0	0.0	D_0__Bacteria; D_1__Hydrogenedentes; D_2__Hydrogenedentia; D_3__Hydrogenedentiales; D_4__Hydrogenedensaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
cd3657711a01920a364985913fd57956	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__B2M28
e5bbdd23a2326f94504f64c76a5c940d	17.0	7.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Rubritaleaceae; D_5__Roseibacillus
ef70d49db762c649e61f875382fc06ac	24.0	0.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group
b1dedd02a93367d91bb12dc3c4efd9bb	24.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__Ilumatobacter; D_6__uncultured bacterium
e10d37944f4f83cc74d536a28ddab324	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured bacterium
0ec569c09e769811e6d6d196808d308f	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Nitrincolaceae
76aec30ee0d80c972da0566fb5c425a7	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__MND1
6f2af896d068e16b9baba0b9fb14ec0c	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospiraceae; D_5__uncultured
71296e4d496cc973721cb016fa011dc5	24.0	0.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Haloferacaceae; D_5__Salinigranum
4a97c8fc54ab40017b62ee756c19a047	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
6dd8760d4a5b5ab35673551ba711d447	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured
9055bbd67c317359346a6a18e22d1de2	24.0	0.0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__uncultured archaeon; D_6__uncultured archaeon
596cba72fb59c39c88bced97758d5e45	16.0	8.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
dfde59a23e5dd6495e287ccc3ed91364	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured bacterium
6533396bd71bdc1dfc5ca623f05dbf0d	10.0	14.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__uncultured
24a52b89391132f15868d5ca73e8cbe8	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales
bdbf4a1b46edfff7c693d442b409a2c0	13.0	11.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales
69bfc05aba94b983d8591849ac8e801e	14.0	10.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Clostridium sensu stricto 1
5d499738e25a32eb2e10b66ff358298c	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Blastopirellula; D_6__uncultured bacterium
abab31493b262d9f279c3eab5e3fadeb	24.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae
73eb3373270a88e659bf2692bbbc433f	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Cellvibrionaceae; D_5__uncultured
a486186d706665a637ef66ac0fe42092	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodovibrionales; D_4__Kiloniellaceae; D_5__uncultured; D_6__uncultured bacterium
75e9f747140ad316898db23c215ad952	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Caldilineales; D_4__Caldilineaceae; D_5__uncultured; D_6__uncultured bacterium
2e6fa626fa24221ca34d57f8e34b8675	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
5cbd31e6843e7198a0901d4c24778a78	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
22e5a1b5d20c35ef95323a844fbc7b25	24.0	0.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__PAUC43f marine benthic group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
5946d4da81bcaa9910841ca946570855	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
54c0d258c4c6ef3a51a970c069d89330	14.0	10.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
6b69ef91251cc087f7223f594021aeb4	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured organism; D_6__uncultured organism
1a959cade240fcb9563915d9b2904457	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__B2M28
38f5b9516d981b5f4dff66d88c5e500c	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25
0c8518accc73db53b4433ec9bd797dc4	24.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__uncultured
38e29fc996ee09fd59e6c1418c97091d	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured bacterium
dbcc72c5a29db214cb312325a55e38f2	9.0	15.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; D_6__uncultured bacterium
595b2714b73089dcc9f6fbd624f1ba9d	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
27b413c3559ade68e91aadc2cca7e906	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__uncultured
ea05de5d6be3afb66d19c163243e950f	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__SS1-B-06-26
e51ad75bb443936118308a916f3f01b6	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__uncultured
5ff83c3de2ce72807a11ce9046715489	24.0	0.0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopumilus; D_6__uncultured archaeon
ec75931b385642c27c3c04aeea54d330	24.0	0.0	D_0__Bacteria; D_1__Dadabacteria; D_2__Dadabacteriia; D_3__Dadabacteriales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
51f906934abf5d662ba4adda0b367b6f	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospiraceae; D_5__uncultured
4b4ee40069bd7707c2db06421399cd3a	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__B2M28
0bcebd078ac00ea2f68b8964450a7050	13.0	11.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Hydrogenophilaceae; D_5__Thiobacillus; D_6__uncultured bacterium
708606c2e7ff92738e8be31bd1930c55	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
1b31b877e791cd14caae280e582bc2cd	5.0	19.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
09d42343b6df8d616a09a9914a6e19ff	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
638030379a944501e78f9b8f925593b3	24.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
58d1ab38706239ffae3752caecea0fb0	24.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__S085; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
baeb73db8b22edc6ec1a59cb87b5e971	16.0	8.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae
585785fec027e31692afd2eaa10e52be	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__EC3; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
1c088e2988cd0690ec818bc11ded5535	0.0	24.0	D_0__Archaea; D_1__Asgardaeota; D_2__Lokiarchaeia; D_3__uncultured archaeon; D_4__uncultured archaeon; D_5__uncultured archaeon; D_6__uncultured archaeon
79437cfd612a7ea416e0bc3795fa05b1	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Blastopirellula; D_6__uncultured bacterium
564b129d726c27c7c5ed206ccae8ea1a	0.0	24.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micromonosporales; D_4__Micromonosporaceae; D_5__Micromonospora
a0eb3d752fa22fad8a2c6fbf26657434	0.0	24.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured
7bb3894ab8a57c81f13aabc9fec7a009	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02
54387c39cb7eda3d2be7d2b5248242cd	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospiraceae; D_5__uncultured
45268a6495b84719e2e02fd765b2ab6a	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae
f0b31d23d8d52a3e5630786c22b8ebdc	0.0	24.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured
a831e8694d5241e13643d02dd76dd55e	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Competibacterales; D_4__Competibacteraceae; D_5__Candidatus Competibacter; D_6__uncultured bacterium
cf4471ce08c408a1f0d9c7ffe2ccb284	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41; D_5__uncultured bacterium; D_6__uncultured bacterium
b34902680f57d218f832c72a4eb3c997	0.0	24.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae; D_5__Alterococcus; D_6__uncultured bacterium
4fa212c2b0f08671bae334664ce4d60a	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Stappiaceae; D_5__Labrenzia
c0f5933530987ba3eef5ee782ffb736f	0.0	24.0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
9abfeac12963acf0bf80e8c10d9efb63	0.0	24.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Cryomorphaceae; D_5__uncultured
0a736ccea877383eb41e5959d135a79a	0.0	24.0	D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
87952ff77629059812452db90064a189	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__vadinHA49; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
2db435956ca5b5323b17577bccdf1a9d	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured
4fc9668e8894c87143e13518e8c241b7	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Chromatiales; D_4__Sedimenticolaceae
212b2e35f01f918dddf78157aa013b04	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41
f6cf99dd35e61dd8b74e485a06e3bc83	0.0	24.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured organism; D_6__uncultured organism
9c12af222d5e8a00982180881cb2877b	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Holosporales; D_4__Holosporaceae; D_5__uncultured; D_6__uncultured bacterium
d12b6aba1d06ef495ad59f0aa737917e	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula; D_6__uncultured planctomycete
930baa1d291538ebaa103c0f7dc8bec1	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula
422cd7ac4d0cd4269560af747e1df19f	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
f19a31ec184df15fe605a46e9f7b44a1	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Rubinisphaeraceae; D_5__uncultured; D_6__uncultured bacterium
37a946b3b081cc1b9e1ce08143794905	0.0	24.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
60a83140f29296825df5dc763cf10a0c	0.0	24.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Puniceicoccaceae; D_5__Verruc-01
bf49b29a47626c6802829fd8f390ad6b	0.0	24.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__37-13; D_5__uncultured bacterium; D_6__uncultured bacterium
16d3cf9810c9e23031ac9ed8a84566a1	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; D_5__uncultured bacterium; D_6__uncultured bacterium
e4d754670912af3d5ab45d7665aa6739	0.0	24.0	D_0__Archaea; D_1__Asgardaeota; D_2__Lokiarchaeia; D_3__uncultured archaeon; D_4__uncultured archaeon; D_5__uncultured archaeon; D_6__uncultured archaeon
1eba5787c2be3e02733ae8681ff90ba9	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured
8e8e00b58601e756b40609fb5a207dcb	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium
44163092ca4386dc5e65c7213ecb10b2	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__uncultured
1d6386c109cc1df487fc0238a1f9d000	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
0ee670b84b2e01a51216b72c753b2aa6	0.0	24.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__WCHB1-32
cec6f49a03b7cb36b9e406f7f5c6606e	0.0	24.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10
2cf4bf1829cea963de63bd31b77c194f	0.0	24.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured
95214e38d52a8e33f92aa17f3d603d50	0.0	24.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__Vermiphilaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
57b3ea1dd8ff5af2dbce2688a5b9390f	0.0	24.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 9; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
d5e09e4263b0cb9f0d9cac6e62b0126e	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__Desulfatiglans; D_6__uncultured bacterium
8b4856d812519d41ab147c85c5eaa0ce	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales; D_4__Desulfuromonadaceae; D_5__Desulfuromonas
69c8d6ae83802d2c123bd38ab638fd72	0.0	24.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade
b9a119ac22684028a74a556386471047	0.0	24.0	D_0__Bacteria; D_1__Zixibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
8f9c01b98f8cd6d922eb95e18b0fbfb7	0.0	24.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__4572-13; D_5__uncultured bacterium; D_6__uncultured bacterium
