OTU ID	N01	N02	N03	N04	N05	N06	N07	N08	N10	N11	N12	N13	N14	N15	N16	taxonomy
4e3d187ed944f420fc0d086e364cdee9	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Gemmatales      D_4__Gemmataceae      D_5__uncultured 
e334f6d4a105481db2cbe3c137756ee1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__Methylocystis
9b1c3ffa02fbbadec2c6801a342fad00	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__CPla-3 termite group      D_5__uncultured planctomycete 
d26bc8767078a9b7dcbbfcd3f9a4a950	0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Opitutales      D_4__Opitutaceaeunassign
5c85b8ba9e04d4418e729da2a511095b	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Sphingomonadales      D_4__Sphingomonadaceae      D_5__Ellin6055
dcc496d1f061aa1e83822f9dd6f1c314	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Caulobacterales      D_4__Caulobacteraceae      D_5__uncultured
13a5ac0d0f4aec7b9c815bfa55f27e10	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Bryobacter 
b8d470749d2990273614ab05b550f592	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceae      D_5__Chthoniobacter
a159583ca22ed8e443be4ef282652919	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Sphingobacteriales      D_4__KD3-93      D_5__uncultured bacterium 
c411bdebcbec5562951c3d6cc3b15675	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Cytophagales      D_4__Amoebophilaceae      D_5__Candidatus Cardinium
42ec14788a91ebb17d322ea55938ea4e	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Betaproteobacteriales      D_4__TRA3-20unassign
f4a3b41588ca0df35a95f2e9f1d8a885	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__FBP      D_2__uncultured bacterium      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
5c02afe5e5f429ba0dfb1cf481eff099	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__uncultured 
c8b090e7d3a2dfaf042ba55ddeb905fd	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Bdellovibrionales      D_4__Bdellovibrionaceae      D_5__Bdellovibrio 
e8d4aa6b17c88be09d0035d04f44be08	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__Methylobacterium
f8620edc9fe28a4c2671cea38064f995	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__uncultured 
7574161f578ae846e160a29b5ee04fe2	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteria      D_3__Candidatus Moranbacteria      D_4__uncultured bacterium      D_5__uncultured bacterium 
9cf918c69189afe972bfc10abf1708a9	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Thermomicrobiales      D_4__JG30-KF-CM45unassign
8a7dbacf31741d15ad1dd832a51510f1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Blastocatellia (Subgroup 4)      D_3__Blastocatellales      D_4__Blastocatellaceae      D_5__Blastocatella 
016030903229d0bef6c0f6e6027b67a3	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Oxyphotobacteria Incertae Sedis      D_4__Unknown Family      D_5__Leptolyngbya ANT.L52.2
7864a6a1c59c86e4651ba3b26dca6a13	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Thermomicrobiales      D_4__JG30-KF-CM45      D_5__uncultured bacterium 
38f1d89a7d97e44b00f3f265b5db278f	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Rubrobacteria      D_3__Rubrobacterales      D_4__Rubrobacteriaceae      D_5__Rubrobacter
57b64651ed3e851799af886636e835ae	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhodobacterales      D_4__Rhodobacteraceae      D_5__Rubellimicrobium 
94759218f1d498e46df79dde92fd5c8c	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Oxyphotobacteria Incertae Sedis      D_4__Unknown Family      D_5__Leptolyngbya ANT.L52.2
b83e231acb6f697e0bb0a5aaa85578d1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__Psychroglaciecola
346fcdc598f28130870d0198458df264	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Rubrobacteria      D_3__Rubrobacterales      D_4__Rubrobacteriaceae      D_5__Rubrobacter
545fb367fcbebe4a60b3ffd1c653c311	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Chloroflexales      D_4__Roseiflexaceaeunassign
ff49d0f15b70762a91671066dcbaaf27	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Methyloligellaceae      D_5__Methyloceanibacter
54f5c1d2983522e6810001b4e893cde1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__uncultured 
cf8d2d1029b3743e046a7c8af2b37154	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Thermomicrobiales      D_4__JG30-KF-CM45      D_5__uncultured bacterium 
c196b5b400af66e4060e6396bc172f69	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__uncultured
081ea3907e3a58d304435d936abf6428	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Bdellovibrionales      D_4__Bdellovibrionaceae      D_5__Bdellovibrio 
8340d44ab2f357d605dbec0d2e0775c6	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Sphingomonadales      D_4__Sphingomonadaceaeunassign
1d7dcd2197904dbbfb1d2cf3b4bfa484	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Bryobacter 
51c6fcf3faa4a540a916af64f1b1a13c	0	0	0	0	0	7	0	0	0	9	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Blastocatellia (Subgroup 4)      D_3__Pyrinomonadales      D_4__Pyrinomonadaceae      D_5__RB41 
7243bf4c225ce7bf51551be933fd0cbe	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
9fabd9dec3e5051cb66dc2cd61d786ba	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceae      D_5__LD29 
287e8707769ee8292780e7c40c89e29e	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__WD2101 soil group      D_5__uncultured bacterium 
6eb7c5adb0fd61898a5e4e566e55f3b6	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Acetobacterales      D_4__Acetobacteraceaeunassign
292fd93d2f771144e0224799792011ac	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Bryobacter 
70a8effc3cd4c2e647139a874fe10077	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Acetobacterales      D_4__Acetobacteraceaeunassign
e547a85301c7df5c35e7dd85d0b239c9	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Xanthobacteraceae      D_5__uncultured
24fdf1c98e06a6fbca40be29c64c3912	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__WD2101 soil group      D_5__uncultured bacterium 
53af6c6a80090dbe01fa5606f023283e	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Actinobacteria      D_3__Frankiales      D_4__Acidothermaceae      D_5__Acidothermus 
06eec93df5a3ba32eee4b979f5d279d5	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Pirellulales      D_4__Pirellulaceae      D_5__uncultured 
d98d54229527c497454312bc8d637ab8	0	0	0	0	0	0	11	0	0	0	5	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
d9ed518ac949db9b588a46d068abedfb	0	0	0	0	0	0	10	0	0	0	6	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
3dcfdc0a39326e7c00d9fd19c6067820	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Caulobacterales      D_4__Hyphomonadaceae      D_5__Hirschia
c822839b0cfe1f55d5a78117e265394c	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceae      D_5__Chthoniobacter 
cf81f5a0eac6fc176a7cfe1ab472fa44	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Chloroplast      D_4__uncultured bacterium      D_5__uncultured bacterium 
29395ad9be7882cf0bb7bbdc34c3465a	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Subgroup 6unassignunassignunassign
55c61a9483806bd289251a557216ee9a	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Gemmatales      D_4__Gemmataceae      D_5__Gemmata 
371e4ee5693c1cc41551666011347d3f	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceae      D_5__Chthoniobacter
7ee7653b5f5c9ab8a327f155cf726524	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__uncultured 
8dd8312e0d06d3e4a6d3bce85727d8ca	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Leptolyngbyales      D_4__Leptolyngbyaceaeunassign
1909ea2ebb74e4970079991592baa720	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__Terrimonas 
6fb9cdd1b28bcdce8162aba4d47d023b	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Myxococcales      D_4__Haliangiaceae      D_5__Haliangium
b35c438d8790ea9388a02b8387ddb8cd	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Leptolyngbyales      D_4__Leptolyngbyaceaeunassign
1fdfad234babb71953ed9fca0d8edbd0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Bryobacter 
7da27098484792d2c7b43639561f3d92	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceaeunassign
1c9a5b25b1a85ee28d6a80227a88b880	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Cytophagales      D_4__Microscillaceae      D_5__Ohtaekwangia
1e8e3c6e74bf27a36e850c1e1f9fb52d	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Betaproteobacteriales      D_4__Nitrosomonadaceae      D_5__Ellin6067 
70e17e0e6eceda5c622e92fc1bbcd8e9	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Myxococcales      D_4__Sandaracinaceae      D_5__uncultured 
4a141e5c1f2b86b3be63f12558e2ad94	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Betaproteobacteriales      D_4__Burkholderiaceae      D_5__uncultured
985d25462085c68d64f4ad2fd5e5c2da	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteria      D_3__Candidatus Kaiserbacteria      D_4__uncultured bacterium      D_5__uncultured bacterium 
0a96899e7250ef17e897503726e6fffe	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Rhizobiales Incertae Sedis      D_5__uncultured 
000f022b3d265a438395603298483b94	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Chloroflexales      D_4__Roseiflexaceae      D_5__uncultured 
000434dac16f4575fbd144799a8a97e2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Elsterales      D_4__unculturedunassign
dfe9afe16977c910a2fe5000701345d1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__Bosea
664f7763f19a6451b38cba540f1b9211	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Chloroflexales      D_4__Roseiflexaceae      D_5__uncultured 
908c446a58b2ad65cdf3588c8e6e2b15	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Cytophagales      D_4__Microscillaceae      D_5__uncultured
aec75944b6a66ae5b7547d4ac495c7a5	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Leptolyngbyales      D_4__Leptolyngbyaceae      D_5__Leptolyngbya PCC-6306
be937ff2b41c29fbbe169031fba49de9	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Gemmatales      D_4__Gemmataceae      D_5__Gemmata
714215f346eea78264f7eaa06775fe84	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Diplorickettsiales      D_4__Diplorickettsiaceae      D_5__uncultured
13d6e84c722a1c9ca1ef392926ee37a2	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__FBP      D_2__uncultured bacterium      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
5e244e3252c5bce6eb289c46d16a44b8	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Gemmatimonadetes      D_2__Gemmatimonadetes      D_3__Gemmatimonadales      D_4__Gemmatimonadaceae      D_5__Gemmatirosa 
5d99a9d61102975f7573ef7c44fa2653	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Cytophagales      D_4__Hymenobacteraceae      D_5__Hymenobacter 
9df4235ad190607b2a936b620e8f76c3	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
fa2a6ba541438a3c8f03170cefe596dd	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Tistrellales      D_4__Geminicoccaceae      D_5__Candidatus Alysiosphaera
47dee0912044efa0b60a9cf3e2ba5ca3	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rickettsiales      D_4__SM2D12unassign
b22094948916e41b34ae46b5c4a443e4	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Sphingobacteriales      D_4__env.OPS 17unassign
e4f7d5922886307c52cb015baf799eb5	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceaeunassign
a34dfc0d975e8cbb4d6c197596a2a56a	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Pedosphaerales      D_4__Pedosphaeraceae      D_5__metagenome 
419ec0ec6d7aa237284df15d7dd6fee1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__WD2101 soil group      D_5__uncultured bacterium 
047cc2c6df87d29ea81f2ca750ff8976	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Chloroflexales      D_4__Roseiflexaceae      D_5__uncultured 
e29de02edefcdf5d9270502f756a3f9d	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Sphingobacteriales      D_4__env.OPS 17      D_5__uncultured bacterium 
6688d8e0f94ce32d7425716473b5bb4b	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Rhizobiaceae      D_5__Mesorhizobium
4b55f7b48f551e1617b2f3226818f57d	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Pirellulales      D_4__Pirellulaceae      D_5__uncultured
a2f245949b8a1596f342e27fd7dce5a4	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Pedosphaerales      D_4__Pedosphaeraceae      D_5__uncultured bacterium 
84e140df6edb720b8baa7c0b71c98d06	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Actinobacteria      D_3__Frankiales      D_4__Geodermatophilaceaeunassign
3d0987143a6d67ca310a26dc9851126c	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__uncultured
99ae6f900f2e9d919c3b2bd8f058eec1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Actinobacteria      D_3__Propionibacteriales      D_4__Propionibacteriaceae      D_5__Microlunatus 
b53bcc8746947c5733be713c507bd473	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Anaerolineae      D_3__Ardenticatenales      D_4__uncultured      D_5__uncultured bacterium 
08d2db6388363f3b518a4ca979915bcc	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Nostocalesunassignunassign
95558e017c62b140d2a72c9274297540	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Acidimicrobiia      D_3__Microtrichales      D_4__Ilumatobacteraceae      D_5__uncultured 
8134d2dee45a020cf89f8b61b8d75914	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Rhizobiaceae      D_5__Mesorhizobium
2fb610399fe390b065dd8922510a277f	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Holophagae      D_3__Subgroup 7      D_4__uncultured bacterium      D_5__uncultured bacterium 
fe719202349b39d370aa402a8c71cc70	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Micropepsales      D_4__Micropepsaceae      D_5__uncultured 
dbcf9d1f822651ac44c13147a13d50be	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceaeunassign
b213addc096a06628da2da83c173de6f	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Xanthomonadales      D_4__Rhodanobacteraceae      D_5__Rhodanobacter 
9d1cf167f1bea5c4616216b987c9d981	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Sericytochromatia      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
3b61d225d7bdf49db576e2e7d1506d0f	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteria      D_3__Candidatus Kaiserbacteria      D_4__uncultured bacterium      D_5__uncultured bacterium 
a45b93b51930a35bbcea25e1c6c6b51f	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Candidatus Solibacter 
2cc9e0582a8a0a0833a35676b3c8534e	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__FBP      D_2__uncultured bacterium      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
66b2ba9b1e0c0bc91a220f97f4bc9fee	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
b101372c8d00433121f5d6a215ec769f	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rickettsiales      D_4__SM2D12      D_5__metagenome 
9034ee5527c69ef89f020b0ab883be61	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Candidatus Solibacter 
99a20458915aff3b5330cd447bac8a10	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Acetobacterales      D_4__Acetobacteraceae      D_5__uncultured
69e937aef9de96cd65a14c07220d209d	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Cytophagales      D_4__Microscillaceae      D_5__Chryseolinea 
2052ef1db7d7fe3dcb32a294e600e399	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__Ferruginibacter
d4fed0e7251b48acea1f0bee7a872817	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__R7C24      D_4__uncultured bacterium      D_5__uncultured bacterium 
